record_id,human_gene,donor_species,donor_sci_name,condition,chromosome,sequence_similarity,expression_correlation,protein_interaction_degree,go_term_overlap,conservation_score,disease_gene_association_score,synteny_score,regulatory_region_similarity,num_shared_go_terms,species_regen_score,known_therapy_target,in_clinical_trial,primary_pathway,target_label
GB-MUS-MOU-1120,AGRN,mouse,Mus musculus,muscular_dystrophy,2,0.99,0.9652,21,0.7149,0.8312,0.7809,0.7308,0.3901,5,0.85,0,0,Wnt signaling,1
GB-RET-HOR-2597,PRPH2,horse,Equus caballus,retinal_degeneration,17,0.9407,0.7316,19,0.704,0.7943,0.6306,0.4658,0.2302,3,0.8,0,0,mTOR,1
GB-RET-SHE-2204,CNGB3,sheep,Ovis aries,retinal_degeneration,8,0.804,0.6829,15,0.9315,0.6518,0.9581,0.7278,0.7287,6,0.82,0,0,Calcium signaling,1
GB-SPI-SHE-0419,TNF,sheep,Ovis aries,spinal_cord_injury,15,0.902,0.7062,13,0.642,0.7072,0.6109,0.8379,0.601,5,0.82,0,0,Hippo signaling,1
GB-MUS-PIG-0922,DMD,pig,Sus scrofa,muscular_dystrophy,11,0.7927,0.6493,19,0.8959,0.6286,0.8143,0.6996,0.4327,2,0.84,0,0,Notch signaling,1
GB-MUS-MOU-1254,DMD,mouse,Mus musculus,muscular_dystrophy,8,0.99,0.3631,5,0.208,0.76,0.5792,0.3147,0.2199,2,0.85,0,0,NF-kB,0
GB-SPI-SHE-0477,BDNF,sheep,Ovis aries,spinal_cord_injury,8,0.961,0.1461,5,0.2603,0.7531,0.2037,0.066,0.11,2,0.82,0,0,Notch signaling,0
GB-RET-MOU-2035,ROM1,mouse,Mus musculus,retinal_degeneration,20,0.8781,0.6683,16,0.589,0.7059,0.6813,0.8647,0.5456,3,0.85,0,0,Calcium signaling,1
GB-DIA-MOU-6623,INSR,mouse,Mus musculus,diabetes,16,0.9621,0.282,2,0.1643,0.7667,0.2511,0.6387,0.0117,0,0.85,0,0,Autophagy,0
GB-DEA-SHE-5788,MYO7A,sheep,Ovis aries,deafness,13,0.7825,0.8755,21,0.6942,0.6206,0.7725,0.8869,0.4758,4,0.82,0,0,JAK-STAT,1
GB-DEA-MOU-5742,COCH,mouse,Mus musculus,deafness,17,0.9484,0.4397,3,0.3819,0.758,0.0621,0.3378,0.4794,0,0.85,0,0,JAK-STAT,0
GB-DEA-PIG-5567,SLC26A4,pig,Sus scrofa,deafness,5,0.7441,0.26,1,0.1856,0.5998,0.0601,0.784,0.197,1,0.84,0,0,Hippo signaling,0
GB-MUS-MOU-1202,DYSF,mouse,Mus musculus,muscular_dystrophy,13,0.9797,0.3523,2,0.1385,0.8371,0.3705,0.2035,0.2294,0,0.85,0,0,Hippo signaling,0
GB-RET-HOR-2626,CEP290,horse,Equus caballus,retinal_degeneration,10,0.9313,0.128,5,0.2061,0.7642,0.4246,0.271,0.4073,3,0.8,0,0,DNA repair,0
GB-DEA-SHE-5765,WHRN,sheep,Ovis aries,deafness,X,0.8631,0.754,11,0.3231,0.7011,0.8757,0.7,0.5222,5,0.82,0,0,Hedgehog,1
GB-DIA-BAB-6926,TCF7L2,baboon,Papio anubis,diabetes,12,0.829,0.1045,2,0.0506,0.6759,0.2681,0.6193,0.1265,0,0.94,0,0,TGF-beta,0
GB-RET-PIG-1970,CRX,pig,Sus scrofa,retinal_degeneration,X,0.9238,0.2058,2,0.2696,0.7095,0.1123,0.4071,0.0679,2,0.84,0,0,Apoptosis,0
GB-HEA-SHE-3110,CASQ2,sheep,Ovis aries,heart_disease,X,0.9127,0.909,16,0.5043,0.7149,0.7415,0.7646,0.8193,7,0.82,1,0,Autophagy,1
GB-PAR-SHE-4018,GIGYF2,sheep,Ovis aries,parkinsons,11,0.8248,0.1501,3,0.0801,0.6779,0.4637,0.4225,0.239,2,0.82,0,0,JAK-STAT,0
GB-RET-MOU-2151,CNGA3,mouse,Mus musculus,retinal_degeneration,21,0.7928,0.3953,4,0.1313,0.6174,0.0953,0.1388,0.4089,1,0.85,0,0,DNA repair,0
GB-PAR-PIG-3687,TMEM230,pig,Sus scrofa,parkinsons,10,0.7577,0.131,7,0.1862,0.5936,0.1089,0.303,0.276,0,0.84,0,0,Hedgehog,0
GB-ALS-SHE-4916,FUS,sheep,Ovis aries,als,3,0.7796,0.6762,47,0.5167,0.6629,0.8914,0.6567,0.4562,6,0.82,0,0,MAPK signaling,1
GB-RET-MOU-1997,AIPL1,mouse,Mus musculus,retinal_degeneration,6,0.85,0.6512,14,0.4642,0.6798,0.8151,0.8734,0.5694,7,0.85,0,0,Wnt signaling,1
GB-PAR-SHE-4033,DNAJC13,sheep,Ovis aries,parkinsons,9,0.8307,0.2771,2,0.3347,0.6327,0.3526,0.344,0.3639,2,0.82,0,0,FoxO signaling,0
GB-DIA-HOR-7057,TCF7L2,horse,Equus caballus,diabetes,20,0.8974,0.9392,14,0.5403,0.691,0.6316,0.7173,0.5847,7,0.8,0,0,DNA repair,1
GB-HEA-MOU-3054,TPM1,mouse,Mus musculus,heart_disease,13,0.8119,0.2767,3,0.0651,0.6857,0.1835,0.1313,0.6832,3,0.85,0,0,mTOR,0
GB-MUS-MOU-1248,SGCD,mouse,Mus musculus,muscular_dystrophy,1,0.99,0.3824,3,0.3149,0.775,0.2075,0.2322,0.4093,0,0.85,0,0,Oxidative phosphorylation,0
GB-RET-SHE-2192,RDH12,sheep,Ovis aries,retinal_degeneration,4,0.8525,0.5728,20,0.8762,0.7091,0.8925,0.7557,0.7699,6,0.82,0,0,Hippo signaling,1
GB-HEA-PIG-2712,RYR2,pig,Sus scrofa,heart_disease,4,0.99,0.9003,14,0.6029,0.7394,0.8742,0.771,0.1594,3,0.84,0,0,PI3K-Akt,1
GB-MUS-PIG-0992,RAPSN,pig,Sus scrofa,muscular_dystrophy,7,0.8292,0.1231,1,0.2876,0.6728,0.1894,0.3324,0.1461,0,0.84,0,0,Hedgehog,0
GB-RET-SHE-2190,CRX,sheep,Ovis aries,retinal_degeneration,12,0.7798,0.6253,14,0.8827,0.6779,0.8896,0.5782,0.6648,3,0.82,0,0,Glycolysis,1
GB-ALS-PIG-4670,TBK1,pig,Sus scrofa,als,12,0.8053,0.2604,5,0.2452,0.7049,0.2325,0.3512,0.229,1,0.84,0,0,Wnt signaling,0
GB-ALS-BAB-5142,SOD1,baboon,Papio anubis,als,22,0.9872,0.1106,3,0.1909,0.7931,0.1585,0.2401,0.1381,3,0.94,0,0,NF-kB,0
GB-DEA-BAB-5984,STRC,baboon,Papio anubis,deafness,2,0.8984,0.8373,18,0.9262,0.7279,0.7573,0.7095,0.6931,4,0.94,0,0,Calcium signaling,1
GB-PAR-PIG-3762,DNAJC13,pig,Sus scrofa,parkinsons,11,0.872,0.2498,1,0.6315,0.6935,0.4663,0.3694,0.3125,0,0.84,0,0,MAPK signaling,0
GB-HEA-HOR-3597,ANK2,horse,Equus caballus,heart_disease,7,0.7834,0.4115,4,0.2048,0.6689,0.2578,0.3379,0.1415,3,0.8,0,0,JAK-STAT,0
GB-ALS-MOU-4711,VCP,mouse,Mus musculus,als,7,0.9513,0.6884,11,0.3923,0.7712,0.7724,0.5021,0.4848,6,0.85,0,0,FoxO signaling,1
GB-MUS-SHE-1318,SGCA,sheep,Ovis aries,muscular_dystrophy,X,0.8779,0.7084,28,0.8347,0.7048,0.5491,0.6889,0.5402,2,0.82,0,0,MAPK signaling,1
GB-RET-PIG-1863,AIPL1,pig,Sus scrofa,retinal_degeneration,14,0.9561,0.7385,17,0.7545,0.7512,0.8255,0.8782,0.5541,4,0.84,0,0,JAK-STAT,1
GB-RET-BAB-2343,GUCY2D,baboon,Papio anubis,retinal_degeneration,22,0.9335,0.8019,35,0.6483,0.7582,0.7701,0.7664,0.6259,2,0.94,0,0,DNA repair,1
GB-RET-BAB-2449,CEP290,baboon,Papio anubis,retinal_degeneration,21,0.9256,0.1879,5,0.2093,0.7768,0.1724,0.1848,0.0279,1,0.94,0,0,Wnt signaling,0
GB-RET-MOU-2136,RPE65,mouse,Mus musculus,retinal_degeneration,21,0.8527,0.1005,2,0.2629,0.6777,0.079,0.3727,0.282,0,0.85,0,0,MAPK signaling,0
GB-MUS-PIG-1065,DYSF,pig,Sus scrofa,muscular_dystrophy,13,0.7875,0.3654,1,0.2516,0.6085,0.6415,0.4471,0.4212,2,0.84,0,0,Wnt signaling,0
GB-DEA-SHE-5868,CDH23,sheep,Ovis aries,deafness,14,0.8145,0.4078,5,0.4892,0.6186,0.045,0.3492,0.2313,0,0.82,0,0,Oxidative phosphorylation,0
GB-DIA-HOR-7141,PAX4,horse,Equus caballus,diabetes,4,0.9398,0.1675,4,0.358,0.7518,0.1632,0.1256,0.2982,1,0.8,0,0,mTOR,0
GB-PAR-BAB-4227,ATP13A2,baboon,Papio anubis,parkinsons,5,0.99,0.3213,3,0.4651,0.7812,0.0221,0.2425,0.1512,0,0.94,0,0,Wnt signaling,0
GB-RET-HOR-2621,LRAT,horse,Equus caballus,retinal_degeneration,3,0.9241,0.1473,1,0.0821,0.7333,0.1314,0.3582,0.3497,0,0.8,0,0,NF-kB,0
GB-SPI-PIG-0077,NGF,pig,Sus scrofa,spinal_cord_injury,7,0.7651,0.3018,5,0.4051,0.5878,0.4076,0.2307,0.4978,2,0.84,0,0,FoxO signaling,0
GB-HEA-MOU-2898,ACTC1,mouse,Mus musculus,heart_disease,9,0.8618,0.6921,18,0.7341,0.7126,0.8763,0.8553,0.6141,5,0.85,0,0,TGF-beta,1
GB-ALS-MOU-4820,TARDBP,mouse,Mus musculus,als,10,0.99,0.3856,2,0.1517,0.7784,0.2545,0.1432,0.3385,1,0.85,0,0,Oxidative phosphorylation,0
GB-MUS-SHE-1314,DYSF,sheep,Ovis aries,muscular_dystrophy,X,0.99,0.6409,25,0.6953,0.8008,0.7253,0.6675,0.7337,3,0.82,0,0,Notch signaling,1
GB-DEA-BAB-5947,LHFPL5,baboon,Papio anubis,deafness,19,0.8315,0.7181,13,0.618,0.7027,0.8841,0.8742,0.5653,6,0.94,0,0,FoxO signaling,1
GB-DEA-HOR-6284,MYO7A,horse,Equus caballus,deafness,3,0.8999,0.2197,2,0.1838,0.6822,0.1736,0.1227,0.1491,0,0.8,0,0,Glycolysis,0
GB-SPI-HOR-0872,OMG,horse,Equus caballus,spinal_cord_injury,1,0.725,0.3147,5,0.1844,0.552,0.5615,0.28,0.6248,0,0.8,0,0,Autophagy,0
GB-PAR-MOU-3850,FBXO7,mouse,Mus musculus,parkinsons,16,0.9125,0.6897,13,0.7844,0.6907,0.7941,0.4185,0.5302,5,0.85,0,0,cAMP signaling,1
GB-DEA-PIG-5468,STRC,pig,Sus scrofa,deafness,5,0.877,0.1973,5,0.3044,0.6922,0.2418,0.5795,0.5039,1,0.84,0,0,Hedgehog,0
GB-DEA-BAB-5951,MYO15A,baboon,Papio anubis,deafness,Y,0.926,0.6391,39,0.8605,0.6829,0.9616,0.8088,0.5605,5,0.94,0,0,cAMP signaling,1
GB-DIA-BAB-6880,LEPR,baboon,Papio anubis,diabetes,2,0.9174,0.7047,16,0.9359,0.7525,0.3141,0.2623,0.7224,4,0.94,1,0,Hippo signaling,1
GB-HEA-MOU-2965,CASQ2,mouse,Mus musculus,heart_disease,7,0.8378,0.2012,9,0.355,0.7123,0.3778,0.1238,0.0935,1,0.85,0,0,Oxidative phosphorylation,0
GB-HEA-BAB-3391,MYL3,baboon,Papio anubis,heart_disease,18,0.99,0.1101,6,0.3597,0.7847,0.1401,0.2119,0.6814,1,0.94,0,0,Notch signaling,0
GB-DEA-PIG-5415,SLC26A4,pig,Sus scrofa,deafness,8,0.8016,0.8315,18,0.7639,0.6076,0.6341,0.8315,0.1351,4,0.84,0,0,Calcium signaling,1
GB-RET-HOR-2560,PRPH2,horse,Equus caballus,retinal_degeneration,14,0.8926,0.7919,31,0.5738,0.6724,0.8596,0.2739,0.4751,6,0.8,0,0,Autophagy,1
GB-DIA-HOR-7048,INS,horse,Equus caballus,diabetes,5,0.933,0.9567,30,0.5216,0.6811,0.8069,0.3353,0.617,7,0.8,0,0,Apoptosis,1
GB-RET-HOR-2635,ABCA4,horse,Equus caballus,retinal_degeneration,1,0.8876,0.3145,6,0.1434,0.6694,0.0906,0.2118,0.3059,0,0.8,0,0,Notch signaling,0
GB-ALS-HOR-5256,SETX,horse,Equus caballus,als,3,0.7913,0.8648,30,0.6399,0.6473,0.7365,0.8518,0.5642,6,0.8,0,0,FoxO signaling,1
GB-HEA-HOR-3530,KCNQ1,horse,Equus caballus,heart_disease,21,0.7543,0.3867,3,0.2917,0.6188,0.0786,0.3107,0.3582,0,0.8,0,0,Hedgehog,0
GB-SPI-SHE-0375,IL6,sheep,Ovis aries,spinal_cord_injury,19,0.9388,0.99,23,0.6221,0.708,0.9296,0.7809,0.3965,6,0.82,0,0,Oxidative phosphorylation,1
GB-RET-PIG-1908,CNGA3,pig,Sus scrofa,retinal_degeneration,3,0.8844,0.3638,7,0.169,0.7573,0.0874,0.6082,0.3594,2,0.84,0,0,Notch signaling,0
GB-PAR-HOR-4429,LRRK2,horse,Equus caballus,parkinsons,12,0.7756,0.1308,4,0.1778,0.6261,0.0718,0.5353,0.1562,1,0.8,0,0,Oxidative phosphorylation,0
GB-DEA-HOR-6227,MYO7A,horse,Equus caballus,deafness,Y,0.8832,0.2277,2,0.4358,0.6792,0.3541,0.3436,0.1602,0,0.8,0,0,DNA repair,0
GB-DIA-SHE-6708,IRS2,sheep,Ovis aries,diabetes,3,0.7908,0.9067,20,0.7341,0.6545,0.9328,0.7328,0.7931,7,0.82,0,0,DNA repair,1
GB-PAR-SHE-4027,HTRA2,sheep,Ovis aries,parkinsons,10,0.7784,0.3744,1,0.2046,0.584,0.1399,0.3188,0.5547,0,0.82,0,0,Apoptosis,0
GB-MUS-BAB-1604,SGCB,baboon,Papio anubis,muscular_dystrophy,11,0.9372,0.2191,3,0.2263,0.7322,0.063,0.5224,0.2012,1,0.94,0,0,Calcium signaling,0
GB-MUS-MOU-1118,SGCB,mouse,Mus musculus,muscular_dystrophy,21,0.9602,0.6329,19,0.7674,0.7831,0.9076,0.5842,0.4498,5,0.85,0,0,Autophagy,1
GB-PAR-PIG-3677,PINK1,pig,Sus scrofa,parkinsons,18,0.7936,0.305,10,0.1033,0.6576,0.3913,0.317,0.2431,0,0.84,0,0,NF-kB,0
GB-HEA-HOR-3490,ACTC1,horse,Equus caballus,heart_disease,13,0.8176,0.1677,3,0.1783,0.6655,0.1919,0.6084,0.1658,0,0.8,0,0,TGF-beta,0
GB-DIA-BAB-6996,NEUROD1,baboon,Papio anubis,diabetes,4,0.9499,0.2431,3,0.1793,0.75,0.532,0.4864,0.2548,1,0.94,0,0,JAK-STAT,0
GB-DEA-BAB-6039,OTOF,baboon,Papio anubis,deafness,4,0.8528,0.2494,4,0.1812,0.6619,0.1754,0.5234,0.2253,0,0.94,0,0,mTOR,0
GB-HEA-MOU-2958,TPM1,mouse,Mus musculus,heart_disease,10,0.8908,0.2287,1,0.17,0.7344,0.2444,0.5154,0.2538,0,0.85,0,0,MAPK signaling,0
GB-RET-MOU-1994,CNGA3,mouse,Mus musculus,retinal_degeneration,7,0.8531,0.6272,28,0.7029,0.6756,0.6763,0.9381,0.745,5,0.85,0,0,FoxO signaling,1
GB-DIA-HOR-7136,LEP,horse,Equus caballus,diabetes,6,0.8728,0.2953,2,0.7224,0.6999,0.1167,0.5967,0.1006,2,0.8,0,0,Autophagy,0
GB-DEA-HOR-6257,STRC,horse,Equus caballus,deafness,19,0.9353,0.3287,3,0.1307,0.7548,0.1523,0.1994,0.3145,0,0.8,0,0,cAMP signaling,0
GB-RET-BAB-2376,RPGR,baboon,Papio anubis,retinal_degeneration,Y,0.9128,0.7601,27,0.8542,0.7008,0.4527,0.3785,0.7563,6,0.94,0,0,Notch signaling,1
GB-DIA-MOU-6589,LEPR,mouse,Mus musculus,diabetes,14,0.99,0.3002,5,0.3365,0.7817,0.1662,0.354,0.5182,0,0.85,0,0,FoxO signaling,0
GB-MUS-SHE-1342,SGCG,sheep,Ovis aries,muscular_dystrophy,Y,0.9065,0.739,26,0.6797,0.6855,0.9021,0.8504,0.4316,3,0.82,0,0,Wnt signaling,1
GB-SPI-MOU-0320,ARG1,mouse,Mus musculus,spinal_cord_injury,12,0.8892,0.2795,2,0.019,0.711,0.4623,0.4931,0.0974,0,0.85,0,0,Apoptosis,0
GB-MUS-BAB-1619,SGCG,baboon,Papio anubis,muscular_dystrophy,7,0.9589,0.2831,1,0.3151,0.7438,0.2198,0.0044,0.2081,1,0.94,0,0,JAK-STAT,0
GB-PAR-PIG-3713,CHCHD2,pig,Sus scrofa,parkinsons,9,0.7979,0.3723,3,0.5937,0.601,0.5252,0.1845,0.2491,1,0.84,0,0,Apoptosis,0
GB-DIA-MOU-6586,IRS1,mouse,Mus musculus,diabetes,17,0.9085,0.1772,2,0.0488,0.6859,0.2257,0.486,0.4027,3,0.85,0,0,Autophagy,0
GB-RET-MOU-2060,LRAT,mouse,Mus musculus,retinal_degeneration,14,0.8045,0.1284,2,0.2386,0.6177,0.1102,0.0579,0.1285,2,0.85,0,0,MAPK signaling,0
GB-RET-SHE-2219,ABCA4,sheep,Ovis aries,retinal_degeneration,6,0.8535,0.2388,4,0.3189,0.6001,0.2894,0.4172,0.7753,1,0.82,0,0,Apoptosis,0
GB-MUS-HOR-1673,ANO5,horse,Equus caballus,muscular_dystrophy,1,0.9238,0.8075,21,0.7872,0.7306,0.8052,0.74,0.7595,2,0.8,0,0,Hedgehog,1
GB-DEA-BAB-6038,MYO7A,baboon,Papio anubis,deafness,11,0.946,0.2609,1,0.4571,0.7626,0.4852,0.5327,0.0432,1,0.94,0,0,Apoptosis,0
GB-SPI-MOU-0260,KLF4,mouse,Mus musculus,spinal_cord_injury,13,0.9139,0.128,9,0.0933,0.7498,0.1951,0.6168,0.1666,2,0.85,0,0,cAMP signaling,0
GB-DIA-PIG-6355,GCK,pig,Sus scrofa,diabetes,X,0.99,0.7017,15,0.8017,0.7336,0.8843,0.4259,0.5265,5,0.84,0,0,NF-kB,1
GB-RET-MOU-2039,CNGB3,mouse,Mus musculus,retinal_degeneration,19,0.8674,0.275,3,0.1673,0.6391,0.3664,0.3933,0.3307,0,0.85,0,0,MAPK signaling,0
GB-ALS-MOU-4785,SOD1,mouse,Mus musculus,als,1,0.99,0.1782,5,0.0747,0.777,0.1446,0.1099,0.0582,2,0.85,0,0,Apoptosis,0
GB-MUS-PIG-0901,RAPSN,pig,Sus scrofa,muscular_dystrophy,13,0.8479,0.7178,14,0.6105,0.6511,0.9049,0.6556,0.859,5,0.84,0,0,Wnt signaling,1
GB-PAR-PIG-3744,EIF4G1,pig,Sus scrofa,parkinsons,6,0.7994,0.1486,5,0.2911,0.6632,0.2497,0.0088,0.418,0,0.84,0,0,NF-kB,0
GB-RET-MOU-2026,CEP290,mouse,Mus musculus,retinal_degeneration,4,0.7852,0.6046,37,0.7393,0.6189,0.6333,0.6323,0.7164,3,0.85,0,0,Calcium signaling,1
GB-PAR-BAB-4234,SNCA,baboon,Papio anubis,parkinsons,22,0.99,0.1556,1,0.1437,0.7893,0.3298,0.4152,0.6731,2,0.94,0,0,Oxidative phosphorylation,0
GB-RET-PIG-1917,CRX,pig,Sus scrofa,retinal_degeneration,21,0.9652,0.2474,6,0.1783,0.8053,0.2554,0.2758,0.3794,1,0.84,0,0,TGF-beta,0
GB-RET-PIG-1828,PRPH2,pig,Sus scrofa,retinal_degeneration,20,0.9489,0.8023,31,0.919,0.7739,0.7727,0.7068,0.4729,7,0.84,0,0,Calcium signaling,1
GB-MUS-BAB-1573,LAMA2,baboon,Papio anubis,muscular_dystrophy,X,0.8837,0.3841,6,0.0366,0.6607,0.1808,0.6208,0.432,1,0.94,0,0,Oxidative phosphorylation,0
GB-PAR-HOR-4415,GBA,horse,Equus caballus,parkinsons,5,0.6876,0.2887,1,0.3336,0.455,0.0586,0.4083,0.1237,2,0.8,0,0,Autophagy,0
GB-ALS-MOU-4749,C9ORF72,mouse,Mus musculus,als,20,0.97,0.9442,25,0.8587,0.7323,0.8592,0.4976,0.6934,4,0.85,0,0,JAK-STAT,1
GB-DIA-PIG-6419,NEUROD1,pig,Sus scrofa,diabetes,6,0.9155,0.1961,3,0.5409,0.7482,0.0197,0.1369,0.2676,3,0.84,0,0,Glycolysis,0
GB-ALS-PIG-4654,TARDBP,pig,Sus scrofa,als,18,0.8026,0.1896,6,0.3134,0.6377,0.4143,0.6054,0.2167,3,0.84,0,0,DNA repair,0
GB-PAR-BAB-4208,TMEM230,baboon,Papio anubis,parkinsons,16,0.99,0.99,31,0.9197,0.7708,0.7261,0.6516,0.5536,3,0.94,1,1,NF-kB,1
GB-ALS-PIG-4627,MATR3,pig,Sus scrofa,als,X,0.832,0.2755,4,0.2944,0.6948,0.1931,0.3701,0.2682,3,0.84,0,0,Calcium signaling,0
GB-SPI-MOU-0224,MAG,mouse,Mus musculus,spinal_cord_injury,21,0.8161,0.894,33,0.3894,0.6818,0.6003,0.5123,0.7112,7,0.85,1,0,Calcium signaling,1
GB-SPI-HOR-0723,TNF,horse,Equus caballus,spinal_cord_injury,19,0.8114,0.5725,22,0.9264,0.6837,0.537,0.6091,0.7887,5,0.8,0,0,mTOR,1
GB-DIA-PIG-6456,LEPR,pig,Sus scrofa,diabetes,16,0.9279,0.3883,2,0.1507,0.7176,0.0906,0.2504,0.2204,2,0.84,0,0,Hippo signaling,0
GB-MUS-MOU-1141,DYSF,mouse,Mus musculus,muscular_dystrophy,3,0.99,0.7369,25,0.6436,0.869,0.6187,0.6655,0.6668,3,0.85,0,0,PI3K-Akt,1
GB-DEA-PIG-5529,SLC26A4,pig,Sus scrofa,deafness,9,0.7483,0.2768,2,0.0715,0.5695,0.5745,0.3847,0.0509,1,0.84,0,0,TGF-beta,0
GB-DEA-SHE-5764,PCDH15,sheep,Ovis aries,deafness,1,0.7831,0.6785,20,0.5626,0.6884,0.4882,0.9511,0.7121,4,0.82,0,0,JAK-STAT,1
GB-DEA-PIG-5554,MYO7A,pig,Sus scrofa,deafness,19,0.8479,0.2587,5,0.3072,0.6403,0.0139,0.4432,0.1167,1,0.84,0,0,Hedgehog,0
GB-DIA-SHE-6826,HNF4A,sheep,Ovis aries,diabetes,8,0.839,0.2805,3,0.5087,0.674,0.1065,0.1716,0.1265,0,0.82,0,0,TGF-beta,0
GB-HEA-PIG-2762,MYL2,pig,Sus scrofa,heart_disease,1,0.9278,0.9383,17,0.9318,0.7382,0.8689,0.9409,0.5855,4,0.84,0,0,NF-kB,1
GB-SPI-HOR-0846,NT3,horse,Equus caballus,spinal_cord_injury,11,0.7441,0.4034,1,0.5273,0.6434,0.1596,0.558,0.3451,0,0.8,0,0,MAPK signaling,0
GB-PAR-BAB-4289,PRKN,baboon,Papio anubis,parkinsons,12,0.99,0.3716,4,0.0512,0.7494,0.1767,0.2235,0.6419,2,0.94,0,0,Calcium signaling,0
GB-DEA-PIG-5560,CDH23,pig,Sus scrofa,deafness,X,0.8698,0.3038,3,0.3414,0.8057,0.1143,0.6017,0.0867,3,0.84,0,0,NF-kB,0
GB-ALS-BAB-5042,FUS,baboon,Papio anubis,als,15,0.99,0.6251,16,0.6833,0.8704,0.9019,0.9495,0.6691,5,0.94,0,0,Oxidative phosphorylation,1
GB-RET-HOR-2551,ROM1,horse,Equus caballus,retinal_degeneration,10,0.893,0.7846,10,0.3288,0.7076,0.6885,0.7762,0.6772,6,0.8,1,0,Oxidative phosphorylation,1
GB-DEA-MOU-5725,CDH23,mouse,Mus musculus,deafness,12,0.99,0.4591,5,0.4703,0.7563,0.1335,0.197,0.3298,2,0.85,0,0,Apoptosis,0
GB-HEA-MOU-2928,RYR2,mouse,Mus musculus,heart_disease,9,0.8519,0.9005,28,0.6775,0.7193,0.5834,0.5659,0.7018,4,0.85,0,0,FoxO signaling,1
GB-SPI-PIG-0117,IL6,pig,Sus scrofa,spinal_cord_injury,2,0.8552,0.2796,4,0.2356,0.6107,0.3351,0.3827,0.3658,0,0.84,0,0,MAPK signaling,0
GB-SPI-BAB-0645,ARG1,baboon,Papio anubis,spinal_cord_injury,17,0.99,0.3825,2,0.1093,0.823,0.4351,0.4003,0.0815,2,0.94,0,0,Calcium signaling,0
GB-DEA-BAB-5966,MYO15A,baboon,Papio anubis,deafness,22,0.848,0.5626,20,0.3666,0.6703,0.8289,0.911,0.4776,4,0.94,0,0,TGF-beta,1
GB-SPI-PIG-0003,KLF4,pig,Sus scrofa,spinal_cord_injury,19,0.8645,0.6373,16,0.7227,0.6556,0.779,0.6697,0.7139,2,0.84,0,0,Glycolysis,1
GB-PAR-BAB-4170,UCHL1,baboon,Papio anubis,parkinsons,Y,0.99,0.7251,25,0.6674,0.7911,0.8164,0.6462,0.4514,2,0.94,1,1,NF-kB,1
GB-DEA-SHE-5851,OTOF,sheep,Ovis aries,deafness,8,0.824,0.1755,4,0.459,0.6687,0.1106,0.4223,0.3448,0,0.82,0,0,DNA repair,0
GB-SPI-SHE-0467,LINGO1,sheep,Ovis aries,spinal_cord_injury,10,0.8526,0.3399,2,0.4943,0.7337,0.2337,0.0165,0.1581,2,0.82,0,0,Notch signaling,0
GB-SPI-PIG-0005,NGF,pig,Sus scrofa,spinal_cord_injury,8,0.8028,0.7546,13,0.7581,0.6498,0.6797,0.4907,0.3586,3,0.84,0,0,Hippo signaling,1
GB-ALS-HOR-5342,TUBA4A,horse,Equus caballus,als,5,0.8157,0.3704,4,0.6078,0.6678,0.1536,0.309,0.2361,2,0.8,0,0,Glycolysis,0
GB-MUS-PIG-0919,FKTN,pig,Sus scrofa,muscular_dystrophy,15,0.8065,0.6897,11,0.7937,0.6434,0.5855,0.3479,0.6384,2,0.84,0,0,Calcium signaling,1
GB-RET-HOR-2595,ABCA4,horse,Equus caballus,retinal_degeneration,Y,0.9356,0.9379,17,0.9394,0.7566,0.714,0.7709,0.6829,5,0.8,1,1,Autophagy,1
GB-PAR-HOR-4324,SNCA,horse,Equus caballus,parkinsons,16,0.6752,0.8315,24,0.6952,0.5886,0.8156,0.355,0.3043,3,0.8,0,0,Oxidative phosphorylation,1
GB-MUS-PIG-1063,FKTN,pig,Sus scrofa,muscular_dystrophy,17,0.8539,0.3727,6,0.2411,0.7553,0.2918,0.7497,0.2785,3,0.84,0,0,PI3K-Akt,0
GB-RET-HOR-2590,GUCY2D,horse,Equus caballus,retinal_degeneration,6,0.8385,0.6449,13,0.499,0.627,0.5582,0.9878,0.5267,5,0.8,1,0,JAK-STAT,1
GB-SPI-MOU-0242,ARG1,mouse,Mus musculus,spinal_cord_injury,18,0.8249,0.2454,2,0.3687,0.648,0.201,0.1651,0.1057,0,0.85,0,0,Hippo signaling,0
GB-DIA-HOR-7192,PDX1,horse,Equus caballus,diabetes,8,0.927,0.2677,4,0.337,0.6955,0.078,0.281,0.0691,2,0.8,0,0,TGF-beta,0
GB-MUS-MOU-1160,AGRN,mouse,Mus musculus,muscular_dystrophy,5,0.9308,0.8112,15,0.4238,0.7558,0.9748,0.8098,0.6303,2,0.85,0,0,Apoptosis,1
GB-HEA-PIG-2870,KCNH2,pig,Sus scrofa,heart_disease,Y,0.9136,0.2148,4,0.1053,0.7348,0.279,0.0604,0.1205,2,0.84,0,0,Calcium signaling,0
GB-PAR-PIG-3735,TMEM230,pig,Sus scrofa,parkinsons,12,0.8052,0.1807,5,0.2538,0.6181,0.1817,0.4643,0.369,1,0.84,0,0,NF-kB,0
GB-DIA-MOU-6580,PPARG,mouse,Mus musculus,diabetes,8,0.99,0.3744,2,0.3822,0.7969,0.104,0.3224,0.0746,0,0.85,0,0,Calcium signaling,0
